1.18,8.27,6.35,3.46
3.35,7.56,5.18,0.45
1.49,6.66,5.05,2.34
4.15,3.62,2.09,4.74
3.51,0.42,3.28,7.02
1.49,4.12,4.58,1.04
9.34,2.1,6.95,6.6
1.97,8.53,9.1,6.63
0.11,4.55,6.09,0.03
7.82,1.91,7.37,2.06
9.97,6.72,9.86,6.92
9.71,9.52,4.17,8.58
2.2,4.69,4.83,6.3
5.94,7.1,6.99,5.14
5.02,2.27,7.61,4.74
5.07,2.34,1.82,3.16
2.65,7.73,2.85,6.23
0.54,8.53,2.18,3.45
2.93,3.86,0.1,2.41
5.05,2.21,6.72,4.01
4.61,6.14,7.86,9.12
4.43,4.98,8.7,5.63
7.27,7.96,7.88,9.3
4.84,0.93,7.79,3.86
5.01,3.58,9.3,5.6
4.46,2.91,9.81,2.14
7.36,9.31,3.04,6.31
2.98,5.22,5.77,0.09
0.2,3.87,5.56,4.98
3.75,6.8,3.07,5.29
9.04,9.99,2.43,5.46
8.78,0.69,7.52,7.6
4.76,9.29,4.01,0.77
7.08,2.37,8.52,1.45
1.67,0.08,9.33,8.6
1.99,9.79,3.36,0.48
1.05,5.17,1.89,3.23
9.85,5.11,6.01,2.2
5.65,0.64,1.58,4.06
7.12,1.97,0.2,9.48
4.52,4.69,7.54,1.78
3.39,4.15,5.02,0.36
9.77,8.33,9.33,3.32
5.08,5.73,5.77,9.8
7.31,3.22,1.52,5.05
5.63,4.11,6.05,8.03
2.37,2.72,9.38,7.8
7.88,1.87,9.35,5.89
5.97,6.22,4.16,1.89
3.43,5.56,5.45,0.22
8.34,9.31,1.27,9.0
3.24,5.5,6.43,3.77
5.09,8.87,4.88,7.1
7.68,9.94,7.8,0.75
3.7,1.99,3.43,6.88
1.48,9.75,4.99,6.29
9.51,4.97,1.78,4.42
8.46,7.9,7.67,2.4
5.24,1.36,3.4,8.14
2.34,4.3,7.96,0.05
8.87,4.35,1.51,5.29
7.04,0.3,1.53,9.58
9.97,9.66,1.47,5.81
1.82,1.74,0.62,0.95
4.61,5.85,1.91,4.36
5.86,3.66,9.66,1.95
3.95,1.09,1.21,9.68
8.41,0.89,1.0,8.42
5.05,9.53,1.95,1.6
3.38,3.28,9.38,2.59
8.46,0.68,2.31,6.07
9.64,1.84,9.38,7.54
3.56,7.67,9.49,5.27
6.72,8.83,9.92,6.87
2.78,6.46,0.1,3.68
2.16,4.46,4.36,2.9
8.62,9.11,3.5,3.46
4.95,9.57,9.49,4.54
6.86,4.25,3.23,4.87
5.37,5.21,7.18,9.97
7.96,1.02,4.46,5.35
4.15,5.31,9.26,1.35
1.24,9.98,4.06,3.5
7.44,5.72,9.98,9.07
6.97,4.1,6.59,2.57
8.62,3.22,0.03,4.44
7.47,2.66,2.63,4.81
7.75,4.12,9.32,6.04
5.32,0.08,9.67,3.61
9.12,6.33,4.9,8.67
1.04,9.54,7.56,1.65
1.52,8.82,4.46,1.76
8.9,8.85,1.87,1.4
1.78,2.71,6.54,6.43
6.7,6.78,7.28,5.89
9.72,2.12,9.69,0.65
6.81,8.9,7.84,0.12
5.12,7.61,0.14,6.64
7.99,6.79,9.96,1.4
4.94,1.8,6.84,3.45
4.36,2.99,5.56,9.01
0.42,8.8,0.23,6.75
5.79,7.64,8.11,2.29
2.45,0.84,6.96,0.34
1.79,7.5,5.37,1.07
3.03,2.53,9.87,6.79
0.66,6.34,5.1,7.42
3.06,0.25,7.19,1.7
0.22,2.46,8.21,3.69
1.45,3.75,2.14,9.89
8.52,1.01,7.23,4.57
5.03,6.58,2.65,7.69
1.67,4.21,6.32,9.45
2.42,2.88,5.24,7.01
6.53,5.41,2.29,9.39
9.09,7.97,3.88,9.96
1.03,9.26,4.72,9.67
2.48,4.93,2.15,4.7
8.75,6.83,7.95,3.5
5.55,1.23,9.03,5.57
2.29,4.91,1.05,5.92
2.72,3.45,6.21,2.94
4.56,1.43,9.87,0.45
5.98,0.61,2.13,5.09
9.85,5.02,1.68,5.09
7.7,3.86,8.29,9.38
5.03,9.03,7.36,3.53
6.91,6.35,3.21,9.54
5.43,8.38,5.18,0.59
7.62,5.31,4.01,3.05
7.06,1.28,3.55,2.98
3.04,0.57,1.17,0.61
4.25,1.52,9.85,9.87
0.41,5.86,9.88,6.45
9.98,6.85,3.38,4.89
7.73,7.95,6.83,2.27
1.53,2.06,4.55,6.16
1.3,1.51,7.42,0.53
5.1,5.37,4.95,4.35
1.25,7.84,7.52,7.15
2.38,1.4,8.28,6.83
5.01,9.98,2.45,8.11
3.39,4.37,9.39,5.28
7.01,5.37,2.11,4.17
7.21,8.28,6.22,1.76
3.37,8.61,3.68,1.53
4.73,8.19,2.62,4.79
5.92,8.17,7.77,6.35
4.88,2.22,7.14,9.68
7.33,7.09,9.26,5.88
1.84,3.84,1.01,4.08
5.51,8.02,9.65,7.33
5.68,3.74,5.84,4.27
0.17,0.04,8.06,2.38
2.98,0.85,2.13,2.42
5.46,5.95,7.78,9.84
3.64,2.28,5.61,3.49
7.25,4.41,1.45,2.77
6.94,3.55,0.42,2.54
1.87,8.63,4.75,8.95
4.92,2.15,7.86,3.68
7.35,1.75,3.65,0.17
8.29,9.26,3.63,0.36
4.09,0.27,3.11,9.43
5.32,0.7,8.44,0.66
2.86,9.1,7.03,0.24
2.55,1.46,5.04,3.65
6.25,4.16,8.79,1.63
7.84,1.38,5.11,8.48
3.25,3.92,7.56,1.37
7.27,3.0,4.79,2.48
5.46,7.41,1.03,0.57
2.39,6.83,4.79,9.71
4.24,0.02,7.4,7.65
2.91,4.55,3.3,5.46
1.74,4.26,5.37,4.9
0.72,7.45,7.7,9.54
1.55,8.39,7.57,0.45
0.74,9.03,2.19,3.36
2.68,2.36,4.43,2.14
3.47,9.71,6.41,7.17
7.53,6.13,4.85,0.19
7.74,3.01,4.0,7.71
4.2,3.54,5.68,9.71
1.84,2.58,1.79,1.36
8.36,6.01,7.4,3.66
9.96,7.53,6.43,8.26
3.4,1.08,8.06,6.86
2.13,9.94,9.07,7.93
7.54,0.44,5.8,4.65
9.58,6.75,4.56,4.67
0.95,0.16,6.42,3.34
4.3,3.2,0.8,4.29
1.64,7.1,9.03,0.33
2.48,2.45,1.97,7.71
3.3,7.89,0.69,4.99
8.22,0.91,9.57,5.91
2.48,0.55,3.31,3.75
9.54,3.75,8.27,7.75
9.18,9.56,7.76,3.85
6.51,3.28,8.68,6.78
7.24,7.52,4.91,3.48
6.6,7.39,2.15,6.47
2.46,3.66,4.61,6.98
6.45,4.59,9.63,7.61
4.34,7.94,8.42,4.42
3.91,3.25,4.54,4.53
2.89,9.63,0.36,6.26
7.97,3.96,3.69,8.0
1.84,1.52,0.16,3.42
7.14,8.68,8.72,9.81
9.85,6.88,1.4,2.03
0.02,4.11,2.19,1.79
7.24,0.64,2.36,1.25
3.92,5.52,4.64,6.3
0.53,2.61,7.45,1.06
5.57,3.61,6.66,3.62
1.95,2.05,6.5,5.34
2.87,0.99,2.93,6.56
7.43,5.58,5.34,8.06
9.96,1.52,4.25,3.56
7.96,4.41,0.87,4.0
3.47,0.35,5.85,5.28
3.82,2.89,6.82,7.25
9.51,5.71,6.68,9.28
8.22,1.37,6.61,7.2
5.98,6.05,1.2,7.1
6.03,6.78,9.21,2.09
3.51,0.59,6.12,9.37
8.09,9.97,8.59,3.98
3.09,6.23,4.77,4.45
2.25,8.39,4.33,7.76
7.35,7.83,9.25,1.72
4.97,2.87,4.8,7.07
0.82,0.69,9.85,7.66
1.65,7.84,7.38,0.51
2.6,2.75,8.89,7.95
4.72,2.94,4.65,7.15
6.4,1.18,3.59,7.65
1.97,7.76,8.08,8.52
0.7,3.32,9.97,6.28
0.58,0.05,7.51,2.97
7.86,9.36,1.23,4.98
7.75,4.95,5.49,5.65
0.34,1.33,2.14,6.72
7.62,4.46,8.5,0.36
6.46,2.66,6.09,9.68
2.27,5.86,4.24,2.82
2.18,5.96,8.95,9.42
7.58,6.7,4.42,0.45
8.93,8.17,8.45,8.42
0.13,6.04,6.09,9.53
4.45,8.49,9.44,6.38
2.13,5.69,8.49,8.39
9.54,7.01,9.62,7.6
7.2,8.31,6.22,8.33
3.57,8.69,6.51,2.49
2.41,9.31,7.07,2.41
7.52,9.47,0.62,3.67
1.35,5.15,6.25,2.08
6.99,5.47,1.87,7.18
9.74,2.2,9.56,9.6
1.54,0.73,8.21,8.8
4.09,8.24,4.38,5.65
2.44,8.77,6.63,0.34
1.85,2.45,4.08,9.56
4.59,8.09,8.21,5.9
6.92,8.19,8.63,8.73
6.82,1.27,3.19,0.98
8.91,0.99,3.92,6.19
7.57,0.72,6.27,6.52
1.23,6.43,1.84,1.22
3.11,1.2,5.09,0.79
2.21,2.31,2.44,1.94
6.77,6.41,9.45,1.03
5.9,3.0,0.39,4.52
0.64,1.6,7.25,4.36
9.72,3.75,0.85,5.65
3.19,9.03,3.86,5.61
8.81,0.29,6.4,2.58
1.12,3.79,8.5,5.88
1.34,4.49,3.74,1.33
4.99,1.4,4.84,8.79
6.8,0.26,8.28,9.46
6.92,8.24,3.14,7.23
6.49,2.65,4.08,8.12
5.24,6.8,7.98,4.83
1.38,5.69,9.26,8.28
0.66,3.24,3.23,1.02
4.91,3.17,1.98,8.43
6.2,2.34,4.18,2.86
1.87,0.41,3.33,5.22
4.33,2.16,1.85,9.95
3.84,8.51,2.56,1.01
7.14,9.81,2.84,9.28
3.87,4.57,6.36,8.09
0.47,7.08,9.36,9.23
6.47,5.11,3.7,5.25
2.81,1.65,1.77,3.96
1.21,5.17,0.99,8.42
4.64,9.02,2.99,6.6
5.81,6.8,0.23,1.2
8.72,0.44,2.1,3.28
2.84,2.32,5.43,0.5
5.95,9.01,5.04,4.06
3.93,4.96,8.04,9.61
4.35,5.54,5.86,1.16
4.76,9.3,6.48,8.42
6.07,3.22,2.33,9.96
6.8,9.14,2.45,6.83
9.41,6.22,2.58,7.35
3.43,4.38,3.13,4.5
2.2,3.74,6.21,9.86
5.76,8.32,0.53,3.88
5.22,4.01,2.11,1.0
4.02,6.05,1.71,5.05
6.24,1.79,8.95,2.33
9.78,1.59,8.04,0.64
5.53,2.22,4.91,4.49
5.18,7.38,4.36,1.24
7.8,8.11,5.79,9.37
3.12,6.38,0.41,6.63
9.45,7.71,8.38,7.37
7.84,9.57,8.85,5.94
4.69,0.35,1.15,9.39
0.22,4.0,3.16,3.52
6.52,7.3,9.5,3.76
0.15,8.65,3.62,0.32
9.53,3.08,3.54,9.49
5.96,9.24,9.58,9.39
8.18,7.86,6.37,7.44
0.74,2.58,3.78,2.52
5.25,7.74,6.53,6.45
0.67,6.51,0.58,7.1
8.53,7.21,3.72,6.78
6.01,4.66,4.93,3.47
0.24,3.84,1.45,3.12
8.29,8.65,1.67,6.67
9.03,2.7,2.82,8.86
9.95,2.31,1.97,4.26
5.74,0.15,2.07,1.96
5.22,5.92,2.64,3.68
8.22,7.49,7.41,6.46
1.6,1.38,7.97,1.07
3.63,8.88,4.92,8.09
0.96,3.65,0.9,6.27
8.43,9.25,6.36,0.69
0.3,7.87,7.75,9.71
4.7,9.73,7.14,3.18
8.82,8.36,2.89,4.32
8.75,7.4,6.64,8.52
0.86,5.46,1.0,2.95
4.4,8.62,9.89,0.6
4.17,9.87,8.15,1.28
4.42,5.03,8.72,8.68
5.72,1.2,5.36,5.91
9.73,0.16,9.33,6.47
5.45,7.12,1.93,8.37
6.06,3.34,6.09,3.48
6.58,3.64,4.92,5.49
7.18,0.27,6.93,3.11
2.67,4.81,7.71,6.87
9.16,3.09,2.25,0.25
2.32,1.64,8.94,4.81
4.27,7.39,4.73,9.93
1.81,9.7,8.21,4.72
7.29,3.38,2.27,5.76
5.04,3.03,4.38,9.62
9.77,4.52,2.04,3.69
6.77,9.48,2.24,2.52
6.55,6.53,8.73,8.84
0.69,8.35,2.94,6.37
6.96,0.88,1.2,4.31
1.07,1.22,0.75,9.77
4.02,1.47,4.68,5.69
5.5,2.54,6.93,3.41
7.74,5.69,2.52,0.36
5.65,4.33,0.28,8.04
6.84,5.05,7.39,2.71
7.7,2.66,0.82,5.03
1.21,3.27,7.79,2.08
7.32,6.92,5.34,4.36
6.69,0.86,4.98,6.92
1.13,7.48,9.06,7.9
7.61,2.0,2.37,7.97
5.28,7.99,0.06,0.82
4.89,4.28,6.09,8.23
7.25,3.32,1.4,3.8
8.51,5.32,6.81,7.43
9.9,0.33,9.14,0.51
4.93,8.15,0.11,1.71
2.58,3.06,5.54,2.08
6.9,2.0,7.42,4.83
7.36,9.32,1.92,8.66
2.12,7.17,8.47,6.63
8.71,9.52,9.25,2.9
4.35,7.57,1.25,8.64
0.56,1.27,0.21,9.26
9.04,3.39,4.66,8.84
8.14,9.34,5.43,7.75
5.28,0.95,5.63,3.95
0.4,8.73,8.45,2.67
8.95,7.54,5.79,6.31
6.22,1.09,1.8,2.24
7.52,0.51,7.14,5.05
0.42,0.49,5.31,5.58
7.17,7.71,1.88,7.96
3.55,3.44,8.37,7.04
7.7,6.19,0.44,0.71
4.44,7.47,4.75,1.98
6.16,8.67,4.09,2.17
2.63,3.72,4.88,7.6
7.89,9.82,0.63,8.11
3.98,1.87,9.2,0.24
0.11,3.46,5.55,0.43
0.41,8.84,2.45,4.14
0.17,4.09,8.84,9.92
9.03,1.45,3.78,0.58
9.28,8.15,9.75,8.92
8.03,3.96,0.95,5.62
8.56,3.75,8.6,0.06
1.14,8.48,4.77,0.93
9.36,5.27,2.73,8.09
7.06,0.17,0.09,2.39
2.34,5.7,7.95,7.56
7.65,0.36,6.65,8.86
6.52,3.86,8.95,7.69
6.19,3.81,5.82,1.58
9.93,7.99,8.73,7.7
9.98,5.98,9.56,7.53
6.18,9.36,4.45,1.16
5.12,6.79,1.38,8.1
4.04,5.37,9.87,8.49
7.39,3.62,6.81,7.62
4.98,7.32,1.58,5.4
8.42,0.13,2.32,7.27
2.5,3.63,3.37,0.06
4.86,3.95,0.75,3.58
8.17,2.8,0.47,1.38
2.32,7.38,9.51,3.13
0.83,0.11,1.75,8.33
8.36,2.58,7.76,2.89
8.76,7.68,8.75,7.68
7.41,6.68,9.27,8.35
6.21,3.33,2.61,0.39
3.23,2.36,0.56,6.82
7.08,6.96,1.04,6.85
4.43,3.74,3.36,2.66
0.41,5.72,4.61,1.53
8.11,4.76,3.86,0.42
1.69,9.83,2.77,7.38
3.37,5.26,5.77,6.97
6.82,7.29,0.26,2.92
9.68,3.76,6.05,7.4
4.97,9.29,9.19,0.54
4.45,9.47,9.45,6.82
4.47,5.63,2.93,3.19
7.51,7.45,8.36,1.38
7.34,0.26,3.94,4.7
0.73,8.51,5.51,1.41
0.8,2.7,6.2,9.02
3.08,5.13,2.76,6.06
5.0,1.57,8.73,7.73
5.32,6.41,1.16,3.13
7.07,5.3,4.28,6.29
6.73,4.79,9.71,0.37
4.54,8.33,6.89,8.89
3.17,3.26,3.58,7.35
4.62,8.76,6.16,9.13
6.33,9.36,4.15,5.95
8.49,0.36,2.97,5.83
2.27,0.34,0.16,1.68
2.35,6.68,9.22,9.51
3.0,9.08,0.08,5.39
8.91,7.77,2.54,2.92
1.07,9.99,3.41,3.66
0.57,2.2,3.76,1.1
2.59,9.12,2.22,1.71
0.66,6.81,0.58,5.88
6.4,5.82,9.43,5.37
2.95,4.2,4.22,3.28
8.5,5.58,3.14,3.59
1.35,9.97,2.58,7.07
1.21,7.35,5.28,4.44
6.93,5.85,2.18,5.88
9.29,3.88,8.99,5.06
4.69,8.85,4.06,7.32
9.11,8.85,2.86,1.63
3.5,0.83,8.66,2.59
0.1,7.1,4.91,8.0
7.61,5.07,3.53,1.8
2.56,5.65,5.26,5.26
8.17,9.89,0.08,7.82
5.63,3.95,7.21,4.57
4.82,7.26,1.72,1.02
5.98,8.29,2.11,2.34
9.23,9.55,9.61,4.59
0.56,6.33,8.13,1.34
5.72,2.8,0.91,7.78
9.46,8.78,6.52,8.19
4.25,1.9,0.12,2.93
8.91,6.01,7.13,6.87
8.72,5.51,6.81,7.41
3.73,5.97,3.25,6.94
2.07,8.41,4.22,7.95
2.22,4.97,1.08,4.09
3.83,2.83,5.99,2.42
8.92,9.93,1.29,5.33
3.28,2.33,6.94,2.33
4.59,9.22,0.74,3.96
6.71,8.9,9.85,5.03
1.04,8.44,5.62,2.45
2.74,9.46,4.56,0.82
0.3,2.1,3.33,0.34
8.42,2.14,5.66,2.24
9.8,7.44,8.74,5.72
0.64,2.06,4.94,2.58
9.33,9.36,6.39,2.82
5.68,0.9,4.58,5.85
0.48,4.11,1.99,8.11
8.03,8.16,6.92,0.26
1.16,2.64,3.37,3.37
6.68,1.73,5.02,0.0
3.85,4.91,8.72,7.01
6.78,8.3,2.16,4.87
3.06,2.18,4.57,7.09
5.73,7.93,1.89,5.5
8.31,9.63,6.88,2.0
9.21,3.19,3.47,5.76
1.83,6.78,1.9,3.56
6.73,6.26,7.54,7.62
8.31,1.71,3.61,5.47
1.25,7.71,5.73,0.67
1.31,7.93,2.34,0.8
8.32,5.35,6.49,1.48
3.92,8.92,7.68,7.99
4.6,6.41,3.19,6.6
4.42,6.32,8.42,2.17
9.57,9.74,6.54,4.35
7.49,0.39,5.15,6.42
8.02,7.11,6.21,9.74
4.72,7.93,9.2,7.43
6.39,1.19,1.07,4.68
7.51,2.93,8.65,6.77
7.14,6.02,0.63,1.04
9.47,3.63,5.5,2.15
4.18,1.09,3.01,9.94
5.73,1.76,5.91,3.12
7.7,4.71,3.72,4.09
1.48,7.26,8.06,3.46
9.67,7.4,7.66,8.79
1.4,9.3,5.18,0.45
0.96,3.83,5.44,7.68
4.35,9.17,1.83,2.4
6.72,8.25,8.92,6.31
9.21,4.35,4.7,0.17
3.77,0.53,8.22,7.51
9.27,5.6,1.28,6.5
6.75,8.71,4.61,0.78
0.63,7.38,8.69,5.19
5.64,2.24,7.92,2.03
9.25,9.98,3.37,4.83
9.84,5.1,7.06,6.56
8.48,0.92,8.15,7.88
3.48,8.82,4.17,0.14
1.04,3.69,0.41,9.54
6.62,2.33,8.63,5.48
0.35,1.4,9.94,4.14
9.37,2.12,7.38,5.72
6.07,6.83,4.51,7.78
1.14,3.13,3.42,1.55
7.45,6.83,0.38,1.72
6.19,3.99,5.85,2.63
4.51,2.86,2.61,3.86
6.8,8.96,9.27,3.75
3.19,5.75,4.99,8.45
9.09,3.42,0.97,3.37
4.47,9.89,1.7,6.32
1.9,8.45,8.24,2.2
8.33,9.19,0.66,8.26
9.1,1.17,6.6,9.37
1.61,6.55,3.88,5.09
6.57,0.3,1.46,1.96
7.81,9.87,6.02,5.85
9.52,3.92,4.48,8.27
3.5,1.57,1.27,3.01
6.92,2.83,3.8,2.89
9.06,4.62,6.08,9.54
7.61,2.49,7.43,3.96
7.35,5.01,8.04,4.99
5.82,2.23,6.42,8.13
5.79,2.23,1.81,3.12
0.42,2.04,0.27,9.25
6.81,3.67,3.81,4.16
6.77,8.32,3.13,4.18
0.02,4.3,7.27,6.85
5.06,1.55,5.15,5.27
6.14,9.78,7.9,3.36
7.92,0.93,1.22,9.81
5.18,8.46,2.83,5.92
5.94,8.9,8.38,7.93
7.16,2.8,9.73,1.45
3.65,4.58,0.09,6.5
4.71,4.73,4.38,2.3
7.92,5.59,0.2,2.65
0.86,2.57,8.02,4.58
2.49,6.91,6.27,2.43
7.49,9.92,5.29,0.13
6.99,1.91,3.87,4.28
6.92,9.34,0.62,8.14
7.08,0.41,3.22,7.06
1.38,9.08,7.88,6.61
8.1,8.86,1.32,3.5
3.23,3.94,7.25,9.44
6.41,2.7,5.52,8.81
7.11,3.11,2.68,9.59
6.28,2.53,7.98,0.49
8.34,5.35,7.54,1.42
2.43,3.0,0.36,8.53
8.15,1.27,7.88,8.4
1.62,8.0,7.01,8.55
9.92,6.37,3.55,0.48
3.14,4.75,7.21,6.43
3.29,7.0,9.41,6.77
4.11,6.16,8.84,0.45
0.68,3.24,7.36,4.74
9.18,0.07,8.42,6.78
8.19,4.66,5.65,1.73
2.79,6.11,0.11,9.51
8.8,4.55,2.78,0.74
6.38,4.13,8.48,6.43
7.85,4.16,9.82,9.71
2.06,1.44,0.18,1.88
5.6,1.27,2.39,3.0
5.96,8.94,1.31,7.8
6.88,4.46,8.54,3.29
5.88,3.58,8.85,4.17
6.86,4.46,9.42,9.98
0.11,0.69,9.62,4.59
9.07,4.29,7.63,7.56
7.22,3.79,7.1,4.35
3.43,6.25,1.23,1.12
3.49,6.61,6.86,5.53
7.75,2.67,3.31,7.81
4.69,5.52,8.09,3.75
3.36,0.52,7.84,2.58
3.17,8.66,9.53,2.19
1.43,2.5,8.72,3.01
9.09,0.89,0.95,1.19
2.58,6.32,4.31,7.3
4.09,4.5,3.83,0.8
9.27,7.72,3.88,2.86
8.2,9.66,8.7,5.08
5.34,3.2,1.56,4.36
7.84,3.82,2.98,0.6
7.07,0.69,9.56,9.82
6.17,6.46,0.97,5.88
4.73,5.5,2.39,7.63
9.58,9.5,3.07,7.5
6.92,7.5,1.87,8.75
9.95,4.33,9.12,0.27
4.92,1.36,6.24,9.34
2.55,1.95,0.16,8.06
9.26,6.05,7.13,8.02
3.46,7.17,1.5,8.64
8.33,2.75,8.53,6.63
7.11,8.24,5.66,5.26
8.59,3.71,4.05,0.59
5.56,9.95,0.31,4.03
5.91,9.84,5.45,5.59
3.08,3.85,1.53,0.53
5.74,8.27,9.95,9.81
2.7,9.97,9.19,0.77
6.3,0.82,7.73,2.5
4.02,5.61,9.65,6.28
8.02,5.24,0.41,2.89
3.38,0.38,1.94,9.2
3.36,5.32,4.47,6.84
4.8,3.78,9.7,6.12
9.84,7.24,1.22,2.51
4.66,2.72,4.65,0.45
6.6,2.49,0.91,5.92
9.64,7.1,7.49,2.56
9.13,3.08,6.62,6.94
7.89,6.82,5.62,0.55
1.92,4.99,1.84,9.32
7.57,9.32,2.49,3.69
6.27,1.41,8.53,5.01
5.44,1.26,1.36,5.65
2.04,4.56,3.29,5.08
1.57,6.18,5.35,3.56
8.03,1.63,0.65,8.5
7.08,5.51,8.76,3.94
4.09,9.67,0.98,1.91
7.03,1.7,2.91,2.59
9.43,5.9,8.67,0.69
5.24,8.91,6.75,0.2
2.21,4.48,1.96,1.58
6.76,8.47,0.72,2.71
