Jupyter
3.09,9.86,7.2,4.63
9.15,5.74,2.53,8.38
3.57,4.67,4.55,7.47
2.89,3.02,3.47,4.57
0.77,7.65,4.63,5.83
2.38,0.56,3.7,9.98
4.23,5.35,6.21,3.79
3.71,2.14,4.32,0.49
4.56,4.65,8.37,6.5
6.15,6.18,8.85,1.01
9.23,2.58,4.04,2.23
9.89,8.17,3.72,6.2
1.18,6.46,5.13,5.0
1.31,0.4,4.39,6.55
9.89,7.69,3.77,9.23
6.42,0.35,5.08,3.68
8.77,3.82,2.98,1.58
3.83,8.75,8.47,4.46
2.02,4.27,2.71,2.82
3.49,3.43,4.66,8.37
9.97,4.23,1.95,2.49
8.59,3.56,2.12,6.59
5.48,3.28,9.38,5.63
8.04,0.71,5.43,3.87
4.24,5.51,1.99,8.29
9.57,1.41,5.5,2.46
0.95,0.64,7.71,5.47
5.8,0.09,1.89,5.79
2.41,1.87,3.44,8.84
4.71,1.32,6.03,7.32
9.57,5.01,6.56,3.94
5.1,6.61,4.35,9.39
4.99,1.84,6.23,4.14
4.37,4.15,9.99,6.99
2.15,0.27,4.71,5.25
1.01,8.97,3.38,5.27
6.85,2.84,2.7,0.07
6.89,3.27,1.75,3.1
2.29,9.78,5.6,2.59
1.83,9.88,3.78,7.2
9.72,4.68,4.68,6.09
7.06,5.7,1.17,7.85
1.87,5.3,6.71,4.04
5.12,2.73,0.74,8.72
9.88,6.05,6.56,2.1
7.72,1.86,1.01,9.42
4.08,9.4,3.17,1.89
8.85,9.2,1.6,4.99
6.47,8.85,3.45,0.05
0.82,6.44,4.17,7.28
2.9,3.66,9.45,1.32
4.37,7.58,2.76,0.55
9.48,3.69,9.77,0.95
0.52,7.91,0.56,9.84
9.87,9.82,7.12,1.2
8.09,3.34,9.99,3.32
1.29,4.3,1.74,8.58
3.97,6.87,9.0,8.0
7.38,6.96,8.03,3.99
7.37,0.01,7.56,4.68
8.07,3.12,0.84,1.87
3.73,9.18,8.84,2.41
5.26,6.98,1.24,4.04
7.3,1.79,8.41,2.33
0.99,6.98,1.4,9.88
3.61,7.54,2.03,2.18
9.33,1.5,2.68,7.76
4.24,1.91,0.84,5.07
4.83,0.99,2.16,2.32
4.13,3.11,8.35,0.26
1.67,1.27,7.76,5.2
9.92,0.29,6.82,5.24
2.77,5.98,8.38,5.37
4.8,9.66,4.21,8.23
5.73,0.24,8.36,7.02
2.8,7.87,0.81,6.64
5.56,4.42,6.32,8.25
3.22,5.5,5.6,3.5
0.78,4.19,6.85,0.0
9.73,2.07,8.12,9.18
0.11,3.29,8.96,7.09
7.22,3.5,4.03,8.18
7.05,2.22,4.88,2.56
9.54,9.35,7.11,1.46
6.31,2.75,3.23,3.85
0.29,4.81,8.39,0.12
9.78,3.03,0.22,8.53
8.88,1.78,8.36,7.62
0.22,3.42,6.52,6.59
4.4,0.36,5.03,4.33
3.44,8.63,7.9,8.18
4.64,9.01,5.37,6.31
9.0,1.97,4.0,1.38
1.98,9.8,8.88,9.48
5.67,5.68,6.14,0.03
6.4,0.03,2.75,8.54
7.55,1.15,2.44,3.78
3.18,0.28,3.87,1.93
1.6,3.62,2.47,0.88
5.87,7.82,3.89,3.14
3.98,4.02,1.06,9.89
2.35,9.27,9.68,4.59
2.27,9.52,0.6,4.57
4.4,8.79,3.61,0.9
1.84,0.36,0.9,9.45
8.01,0.81,3.65,2.7
5.05,2.3,0.18,4.75
7.99,7.55,5.9,6.38
3.92,5.1,6.66,0.62
0.77,0.55,3.54,1.09
6.79,8.4,7.74,6.98
1.17,7.46,9.58,0.5
3.82,0.41,0.42,9.36
8.63,2.09,4.19,7.13
1.52,1.31,7.59,8.93
9.16,1.14,1.61,0.95
7.41,8.33,2.85,9.3
8.09,3.94,6.98,2.94
9.76,9.92,6.72,4.33
7.33,4.96,9.73,1.72
0.71,7.73,9.1,6.55
7.24,9.98,4.49,4.62
3.31,5.18,9.64,2.51
9.95,0.67,7.41,6.59
2.06,4.06,0.37,6.98
9.6,0.82,6.3,0.88
5.98,1.72,9.69,5.12
5.3,8.25,5.5,6.02
2.5,1.96,1.25,4.04
2.79,5.84,5.57,0.79
2.88,6.66,4.07,5.4
1.39,8.96,3.33,4.35
5.17,0.99,0.36,0.23
7.23,4.53,8.12,9.21
4.32,8.56,8.11,2.54
2.11,3.79,8.57,6.04
6.26,8.08,5.0,8.14
1.12,2.16,0.06,8.54
2.83,1.02,0.78,3.47
5.81,3.51,0.31,5.01
7.58,0.78,1.09,7.18
4.14,7.69,4.56,2.88
2.66,9.37,5.07,7.72
0.67,3.99,8.5,7.81
6.91,4.67,1.83,2.33
2.58,7.01,8.46,2.96
8.42,9.13,1.91,1.62
4.56,3.11,5.37,2.79
6.15,2.8,7.27,0.9
6.73,8.72,0.46,3.41
4.54,9.57,4.65,9.56
5.67,6.82,5.71,1.73
5.86,4.99,0.53,1.3
9.53,9.86,9.66,8.3
4.77,4.93,9.0,2.9
1.2,3.73,5.1,6.18
3.6,9.55,8.98,8.59
4.69,9.52,2.16,4.34
4.1,1.67,6.47,0.73
9.16,1.23,4.23,2.26
2.88,3.1,4.67,4.46
6.51,9.46,7.89,4.81
8.31,2.58,9.5,0.72
6.48,1.75,9.05,1.99
0.28,5.13,9.31,5.76
1.98,5.82,7.8,8.76
9.46,5.6,2.68,4.17
4.25,4.06,8.22,3.65
9.55,5.43,1.04,1.43
6.28,4.55,2.63,7.85
4.15,7.27,8.92,1.76
0.52,4.58,9.41,3.62
0.74,6.52,6.9,4.82
6.83,9.4,2.2,7.9
0.4,9.09,7.62,3.66
8.07,6.12,3.84,5.52
0.51,7.04,2.96,4.95
7.75,9.41,5.16,4.29
4.56,6.87,6.65,3.52
5.26,0.66,3.53,4.3
4.33,2.07,8.19,4.33
3.51,2.48,7.63,0.56
7.04,1.12,6.58,8.95
6.85,0.97,3.17,2.21
4.34,7.66,0.01,6.47
1.64,7.58,1.63,2.17
9.18,4.01,2.17,7.61
2.19,5.03,9.26,6.65
3.52,9.6,9.66,2.22
7.44,6.95,0.52,9.26
8.61,5.84,7.04,9.73
1.96,4.53,2.23,1.6
0.99,7.71,7.38,6.39
5.18,5.42,0.4,8.29
4.99,1.31,1.39,3.08
6.1,8.27,4.02,9.84
9.79,5.87,0.29,6.53
6.82,9.64,0.45,2.25
6.09,3.99,8.54,4.31
9.65,0.71,8.78,4.2
5.08,7.3,2.44,1.63
4.83,0.81,1.41,7.53
5.29,9.46,0.96,1.35
9.02,3.64,8.91,8.29
0.07,5.22,1.5,9.25
9.85,7.28,9.0,8.04
0.91,2.88,4.49,5.31
7.46,0.68,4.03,6.34
2.2,6.23,3.45,4.23
1.1,8.03,9.8,2.96
7.54,5.23,6.34,1.96
9.98,8.4,0.43,1.91
8.68,0.22,9.56,3.14
3.47,6.31,7.59,2.0
2.93,8.26,9.81,8.22
0.24,1.24,3.13,5.32
4.49,7.48,0.9,3.89
2.17,7.09,9.65,7.91
0.93,7.7,3.93,8.58
7.31,1.47,2.89,0.29
3.98,4.9,2.75,9.13
2.53,7.78,6.07,2.43
7.76,4.14,3.34,5.94
4.84,5.45,2.7,7.48
7.04,3.27,0.46,4.14
2.71,4.05,2.02,3.56
8.19,5.56,8.09,2.91
7.04,9.42,4.49,4.15
9.79,0.06,9.5,1.43
0.02,7.77,1.09,8.66
8.49,8.39,3.3,6.17
8.75,7.72,5.45,4.2
1.33,6.69,0.51,5.07
6.17,6.35,5.44,4.6
4.41,4.44,7.24,1.74
0.73,1.78,4.49,1.73
8.07,4.12,4.28,1.73
4.14,8.63,5.52,3.75
8.86,8.7,7.99,1.53
5.33,7.59,1.87,4.96
7.24,8.04,4.8,3.87
9.42,7.63,1.14,9.24
5.84,5.13,2.11,9.33
8.54,9.59,1.21,1.17
1.36,6.73,2.1,7.04
9.89,7.87,4.42,5.63
0.9,7.61,1.56,0.04
7.12,6.42,0.1,6.32
1.91,9.01,7.13,4.7
7.48,4.75,5.45,4.45
5.56,2.3,2.02,2.78
7.11,5.1,9.48,7.06
6.09,7.09,4.81,3.86
6.12,5.1,5.62,6.38
8.85,7.72,2.24,0.63
2.98,2.22,9.51,9.91
1.26,9.59,2.16,5.72
2.09,0.11,4.76,8.05
6.2,5.63,5.81,5.69
9.31,4.41,8.73,6.47
4.67,6.97,3.65,1.1
5.66,6.34,5.15,4.44
6.25,7.51,7.6,4.43
8.99,6.04,4.31,1.75
7.09,8.66,8.5,9.79
0.78,5.75,6.4,1.45
4.67,9.21,2.57,2.05
5.36,7.47,4.35,4.68
9.49,8.19,5.07,0.28
1.09,8.8,0.39,7.7
2.29,3.61,4.3,5.09
6.18,9.91,8.03,9.08
5.63,0.05,9.68,7.05
0.64,4.21,4.6,4.43
7.66,6.02,0.78,9.63
7.91,7.4,6.95,1.57
1.71,6.24,0.19,7.34
7.43,8.01,3.08,4.4
4.6,5.0,7.53,1.45
6.76,2.0,9.53,0.0
3.88,5.42,6.96,9.73
0.32,3.01,5.54,4.02
6.69,8.93,1.22,3.65
4.95,5.01,2.77,5.66
3.0,8.96,6.42,2.48
4.64,4.3,2.55,9.49
5.96,8.55,5.2,9.91
3.24,3.43,9.14,2.82
1.77,6.15,1.56,4.22
8.11,3.66,9.42,5.73
7.15,0.96,2.42,8.58
5.59,7.04,6.62,3.15
7.78,0.34,4.69,4.15
3.86,8.93,2.24,9.49
3.8,6.15,5.09,0.79
0.85,4.7,6.52,2.58
5.08,6.56,9.08,6.95
3.14,5.07,2.5,2.27
0.37,9.34,1.13,8.62
0.23,1.74,7.26,6.2
0.79,3.2,9.29,2.46
3.92,5.75,6.81,7.36
2.33,3.72,0.39,8.19
2.12,6.51,0.43,6.22
0.28,6.9,8.07,5.08
4.83,4.65,0.15,9.29
0.74,6.01,4.7,8.82
6.25,5.64,2.36,6.66
7.54,8.43,3.91,3.73
3.86,2.66,6.7,8.16
0.56,7.06,4.6,7.39
9.92,9.92,3.97,6.82
3.5,4.25,8.55,9.51
5.51,2.66,9.1,5.66
5.65,4.65,3.6,5.32
1.63,5.29,7.76,7.7
6.49,1.41,7.82,8.77
6.09,9.27,5.64,3.8
7.42,5.52,7.49,6.57
8.52,0.81,8.41,6.88
3.53,9.28,4.3,8.51
2.6,1.61,0.66,9.58
8.02,4.42,8.27,5.06
6.79,3.52,6.0,6.09
2.73,6.74,3.96,1.78
2.81,0.23,4.8,9.52
8.86,4.19,2.61,5.95
0.05,6.0,5.22,2.12
3.15,5.53,3.61,5.25
1.66,0.81,3.62,5.22
6.63,9.04,4.02,5.28
6.21,6.43,5.49,9.4
6.74,7.13,4.7,8.0
2.64,8.79,0.72,4.35
7.62,8.92,1.33,4.81
2.42,1.62,0.83,3.57
3.93,6.2,1.88,4.34
7.07,2.96,0.95,2.61
6.18,0.62,1.27,6.16
4.66,8.45,2.32,3.26
4.01,8.17,8.56,0.56
6.78,1.16,5.74,2.17
5.8,6.48,4.64,4.98
9.88,0.5,1.52,2.85
9.55,9.9,2.96,9.19
9.06,6.14,1.19,7.25
9.3,1.28,0.73,8.75
8.08,8.02,2.66,6.4
7.07,1.87,4.78,4.25
1.28,1.1,6.44,8.01
4.57,1.08,4.07,1.08
9.03,5.88,5.68,1.1
6.5,8.74,8.6,6.76
8.11,8.04,0.65,3.08
0.94,5.55,1.61,9.35
1.63,5.5,7.91,2.87
1.38,6.74,3.7,6.4
2.37,9.71,5.92,0.14
0.72,5.93,3.06,2.64
0.64,5.58,2.61,2.35
7.69,3.7,4.8,3.37
9.84,1.23,3.21,2.65
3.0,3.67,6.72,8.43
3.46,9.02,6.63,1.12
7.67,7.03,6.38,2.44
5.19,6.45,2.06,9.12
6.61,9.16,0.25,9.77
1.61,4.46,0.27,9.51
8.11,2.14,7.96,1.09
2.59,1.44,8.53,7.23
6.56,5.06,2.77,5.37
9.03,3.87,8.32,8.93
9.99,8.49,1.31,8.16
6.98,5.14,2.07,7.12
7.09,6.77,2.7,9.35
1.34,9.79,2.88,6.02
2.9,9.45,0.08,1.91
9.52,6.35,3.37,4.88
8.79,4.74,7.65,5.49
5.47,5.02,9.92,8.42
0.07,5.23,0.03,2.65
2.96,1.47,4.42,5.18
7.3,9.2,9.1,1.11
7.8,6.25,9.14,3.63
7.51,9.14,0.41,7.55
2.08,7.04,9.83,5.99
6.68,1.1,3.47,3.14
1.73,4.5,4.34,1.01
9.74,4.33,2.0,1.92
2.71,2.34,8.08,8.6
1.23,5.32,0.83,4.4
9.23,3.98,2.55,3.16
6.99,9.17,4.43,3.02
7.28,3.8,9.28,7.99
9.66,7.81,7.04,2.4
1.1,8.3,7.35,1.6
0.18,7.13,0.33,1.42
8.39,1.93,1.67,6.85
8.37,1.58,3.14,9.98
7.15,4.35,5.7,9.32
5.04,2.81,5.51,6.27
1.47,1.18,0.68,5.41
9.12,3.83,1.79,3.52
4.57,6.29,6.79,7.81
7.33,3.67,1.8,8.59
9.11,7.27,9.14,1.83
9.56,4.58,3.63,3.57
5.73,0.87,9.96,5.18
2.35,7.77,8.11,5.47
1.28,8.02,2.32,9.15
8.05,6.0,8.74,4.62
8.77,7.17,8.21,7.96
0.39,3.86,2.39,8.3
8.47,3.02,2.33,7.92
1.71,8.56,2.43,5.92
0.35,8.49,7.34,9.68
8.56,2.08,3.21,4.1
2.71,2.64,5.83,5.87
1.97,5.66,7.33,8.73
2.05,4.78,6.44,3.53
3.62,6.51,9.25,5.22
4.7,7.57,2.42,1.82
2.42,8.78,8.0,8.91
9.11,4.32,9.36,6.02
3.28,1.83,5.22,2.44
9.74,9.42,9.25,3.2
5.53,3.03,1.75,6.15
8.24,5.92,3.43,7.69
0.36,5.25,4.72,1.13
3.11,8.68,9.4,4.58
3.77,5.43,6.55,3.01
2.32,0.87,6.15,3.68
7.3,6.98,3.74,1.65
3.85,4.87,4.35,4.61
5.21,8.55,2.78,8.4
7.35,6.19,0.87,6.3
6.76,7.43,6.41,6.45
1.59,8.65,7.71,6.87
1.73,7.14,0.79,2.65
2.58,5.8,3.34,7.6
1.56,0.76,8.93,4.78
1.4,1.14,5.54,5.11
3.4,8.84,6.88,8.66
9.65,3.96,0.06,5.18
7.37,8.43,2.69,1.12
9.82,7.17,4.19,8.77
0.19,1.77,3.13,6.2
5.71,8.87,5.72,8.09
9.83,2.11,3.04,0.7
3.53,7.48,9.31,2.94
5.0,0.23,5.13,9.21
2.14,6.9,6.92,3.2
9.0,8.98,8.29,1.61
1.79,1.07,2.95,5.31
8.57,0.81,0.84,6.54
4.95,3.33,0.15,8.02
9.77,6.31,4.37,4.32
4.79,4.41,0.98,4.59
4.22,0.45,4.26,6.59
8.47,8.96,3.6,3.81
5.21,1.48,9.4,6.61
4.22,3.82,9.47,5.56
4.91,4.37,4.68,0.59
6.46,8.14,1.16,5.92
7.08,4.18,0.98,9.71
2.49,6.91,8.53,5.38
8.78,5.02,9.24,8.71
8.89,9.75,2.06,7.24
2.15,4.79,4.09,7.69
5.86,8.67,7.15,2.46
5.26,3.49,3.76,1.31
9.71,8.72,5.66,2.1
6.73,8.73,0.4,5.94
5.6,3.82,6.97,3.07
5.38,8.31,1.09,3.19
0.91,0.93,6.56,2.31
5.8,5.08,0.91,8.65
1.2,6.2,0.86,8.33
3.28,8.18,4.51,2.89
0.6,4.1,6.9,0.1
1.19,3.76,9.47,8.51
1.03,7.36,4.67,1.42
5.61,1.44,7.57,2.67
7.5,5.84,6.95,1.49
7.39,8.54,1.71,5.08
3.19,9.35,0.12,4.36
0.51,6.14,2.5,9.81
2.4,5.68,7.4,0.32
6.73,5.61,8.4,7.19
4.04,6.84,5.82,9.68
0.84,1.67,2.89,0.54
7.74,2.55,3.75,5.6
3.21,6.25,7.18,2.28
2.92,3.07,5.48,2.92
7.25,4.12,3.51,0.13
5.77,7.1,9.79,2.11
0.27,9.9,5.53,0.12
7.05,4.37,6.08,6.43
7.57,0.13,7.6,6.29
2.42,9.49,8.31,3.38
